Date,Open,High,Low,Close,Volume,Adjustment_factor,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
2016-04-04,110.42,112.19,110.27,27.78,37356204.0,4.0,25.078100000000003,26.2839375,0.01022124587706315,0.1541663890263531,0.0178
2016-04-05,109.51,110.73,109.42,27.4525,26578652.0,4.0,25.120050000000003,26.257037500000003,-0.011859098836466433,0.15512277856163673,0.0173
2016-04-06,110.23,110.98,109.2,27.74,26404077.0,4.0,25.17765,26.242512500000004,0.010418176396954113,0.1500005623587437,0.0176
2016-04-07,109.95,110.42,108.121,27.135,31801870.0,4.0,25.220399999999998,26.223587499999997,-0.02205100737131731,0.17732019593655915,0.017
2016-04-08,108.91,109.77,108.17,27.165,23581740.0,4.0,25.296599999999998,26.2059375,0.0011049724881182432,0.17719426683309814,0.0172
2016-04-11,108.97,110.61,108.83,27.255,29407518.0,4.0,25.37125,26.1976375,0.003307610512757814,0.17517187094155004,0.0173
2016-04-12,109.34,110.5,108.66,27.61,27232325.0,4.0,25.436749999999996,26.188300000000005,0.012941035425818974,0.17851044612685343,0.0179
2016-04-13,110.8,112.34,110.8,28.01,33257316.0,4.0,25.5148,26.184175,0.014383563329954082,0.1728708116594511,0.0177
2016-04-14,111.62,112.39,111.33,28.025,25473923.0,4.0,25.602899999999998,26.1712,0.0005353796862064286,0.1691956063707952,0.018000000000000002
2016-04-15,112.11,112.3,109.73,27.4625,46938969.0,4.0,25.6704,26.148875000000004,-0.020275531247495048,0.18763467790362787,0.0176
2016-04-18,108.89,108.95,106.94,26.87,60821461.0,4.0,25.724800000000002,26.119325,-0.021811015083328677,0.20565344532535346,0.0178
2016-04-19,107.88,108.0,106.23,26.7275,32384879.0,4.0,25.789250000000003,26.092225,-0.005317424721882006,0.20676418733981353,0.0179
2016-04-20,106.64,108.09,106.06,26.7825,30611030.0,4.0,25.84985,26.062849999999997,0.002055691249058159,0.20514969822207627,0.018500000000000003
2016-04-21,106.93,106.93,105.52,26.4925,31552525.0,4.0,25.904750000000003,26.0327,-0.01088701508772215,0.2079881091319108,0.018799999999999997
2016-04-22,105.01,106.48,104.62,26.42,33683121.0,4.0,25.961799999999997,26.002375,-0.002740374972674707,0.20762926100338513,0.0189
2016-04-25,105.0,105.65,104.51,26.27,28031588.0,4.0,26.0187,25.969325000000005,-0.005693695396730814,0.2080005762234367,0.0191
2016-04-26,103.91,105.3,103.91,26.0875,56016165.0,4.0,26.070500000000003,25.936850000000003,-0.0069713312941294065,0.18972477152103887,0.0194
2016-04-27,96.0,98.71,95.68,24.455,114602142.0,4.0,26.0764,25.890700000000002,-0.0646215784119986,0.2820342826296089,0.0187
2016-04-28,97.61,97.88,94.25,23.7075,82242690.0,4.0,26.05995,25.839775,-0.031043240215575026,0.29603891069357474,0.0184
2016-04-29,93.99,94.72,92.51,23.435,68531478.0,4.0,26.04735,25.77655,-0.011560822401075971,0.29017497218494337,0.0183
2016-05-02,93.965,94.08,92.4,23.41,48160104.0,4.0,26.035349999999998,25.714949999999998,-0.0010673498718499414,0.2834659303017986,0.018799999999999997
2016-05-03,94.2,95.74,93.68,23.795,56831277.0,4.0,26.02685,25.657325,0.016312193070254537,0.296454820122204,0.0181
2016-05-04,95.2,95.9,93.82,23.5475,41025475.0,4.0,26.02435,25.60375,-0.01045581685823873,0.2892203401926788,0.0179
2016-05-05,94.0,94.07,92.68,23.31,35890500.0,4.0,26.01005,25.546425,-0.010137204667169365,0.2847055135130427,0.0176
2016-05-06,93.37,93.45,91.85,23.18,43699886.0,4.0,25.989849999999997,25.495274999999996,-0.005592615136060115,0.28297774854591456,0.0179
2016-05-09,93.0,93.77,92.59,23.1975,32936436.0,4.0,25.96925,25.44605,0.0007546763335917434,0.28177541083602453,0.0177
2016-05-10,93.33,93.57,92.11,23.355,33686836.0,4.0,25.9529,25.403375,0.0067665797088739005,0.27647448083878184,0.0177
2016-05-11,93.48,93.57,92.46,23.1275,28719109.0,4.0,25.912799999999997,25.3563,-0.009788708290734721,0.26308125723439507,0.0173
2016-05-12,92.72,92.78,89.47,22.585,76314690.0,4.0,25.86075,25.3097,-0.023736416556769113,0.2648092119045669,0.0175
2016-05-13,90.0,91.67,90.0,22.63,44392765.0,4.0,25.805849999999996,25.270925,0.0019904905388783605,0.26602354402149353,0.0171
2016-05-16,92.39,94.39,91.65,23.47,61259756.0,4.0,25.7602,25.2373,0.03644655021748619,0.30786555457717285,0.0175
2016-05-17,94.55,94.7,93.01,23.3725,46916939.0,4.0,25.718300000000003,25.20295,-0.004162892279598434,0.3079647840824285,0.0176
2016-05-18,94.16,95.21,93.89,23.64,42062391.0,4.0,25.68595,25.167824999999997,0.011380074954563803,0.3132173268658624,0.0187
2016-05-19,94.64,94.64,93.57,23.55,30442100.0,4.0,25.651349999999997,25.133250000000004,-0.0038143720754706774,0.3128316198359324,0.018500000000000003
2016-05-20,94.64,95.43,94.52,23.805,32025968.0,4.0,25.621599999999997,25.10425,0.010769822184055219,0.318262537187768,0.018500000000000003
2016-05-23,95.87,97.19,95.67,24.1075,38018643.0,4.0,25.59245,25.073475,0.012627352755920473,0.3244779207932787,0.0184
2016-05-24,97.22,98.09,96.84,24.475,35140174.0,4.0,25.56935,25.049924999999998,0.015129193014171627,0.33146844045928125,0.018600000000000002
2016-05-25,98.67,99.74,98.11,24.905,38642108.0,4.0,25.54455,25.035825,0.01741639810867266,0.2469562647657076,0.0187
2016-05-26,99.68,100.73,98.64,25.1025,56331159.0,4.0,25.51675,25.023475000000005,0.007898856246207482,0.2169930692077386,0.0183
2016-05-27,99.44,100.47,99.245,25.0875,36341240.0,4.0,25.4895,25.017575,-0.0005977286489978514,0.21072968842344889,0.018500000000000003
2016-05-31,99.6,100.4,98.82,24.965,42307212.0,4.0,25.459199999999996,25.015475000000002,-0.004894870169883891,0.21224011545858912,0.0184
2016-06-01,99.02,99.54,98.33,24.615,29173285.0,4.0,25.421949999999995,25.020500000000002,-0.014118830742408803,0.21480729349748245,0.018500000000000003
2016-06-02,97.6,97.84,96.63,24.43,40191600.0,4.0,25.37695,25.022399999999998,-0.007544127940514813,0.21286283221584895,0.0181
2016-06-03,97.79,98.27,97.45,24.48,28504888.0,4.0,25.335900000000002,25.020875,0.0020445723744762284,0.20811105374222325,0.0171
2016-06-06,97.99,101.89,97.55,24.6575,23292504.0,4.0,25.300700000000003,25.017549999999996,0.007224656201886122,0.20650947333521594,0.0173
2016-06-07,99.25,99.87,98.96,24.7575,22409450.0,4.0,25.269899999999996,25.02165,0.004047359567309298,0.20634639150034195,0.0172
2016-06-08,99.02,99.56,98.68,24.735,20848131.0,4.0,25.226200000000002,25.0202,-0.0009092287336488335,0.20641230887310866,0.0171
2016-06-09,98.5,99.99,98.46,24.9125,26601354.0,4.0,25.17665,25.026500000000002,0.007150440859241165,0.20132873151759412,0.0168
2016-06-10,98.53,99.3457,98.48,24.7075,31712936.0,4.0,25.12585,25.031925,-0.008262844270711223,0.1796705350523918,0.016399999999999998
2016-06-13,98.69,99.12,97.1,24.335,38020494.0,4.0,25.062600000000003,25.0333,-0.015191197982784177,0.1927195417522312,0.016200000000000003
2016-06-14,97.32,98.475,96.75,24.365,31931944.0,4.0,24.9943,25.036199999999997,0.0012320330100518142,0.14870481523620036,0.016200000000000003
2016-06-15,97.82,98.41,97.03,24.285,29445227.0,4.0,24.93095,25.0255,-0.0032888004977613215,0.14826610898917225,0.016
2016-06-16,96.45,97.75,96.07,24.3875,31326815.0,4.0,24.863899999999997,25.020775,0.004211830151521425,0.14432777112574258,0.015700000000000002
2016-06-17,96.62,96.65,95.3,23.8325,61008219.0,4.0,24.797849999999997,25.009124999999997,-0.023020510563633398,0.1679721437624784,0.016200000000000003
2016-06-20,96.0,96.57,95.03,23.775,34411901.0,4.0,24.730050000000002,25.013325,-0.0024155869541422023,0.1638502102442206,0.0167
2016-06-21,94.94,96.35,94.676,23.9775,35546358.0,4.0,24.664499999999997,25.017875,0.00848128218851514,0.16021171542123125,0.0171
