,Date,Open,High,Low,Close,Volume,Adjustment_factor,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
106,2016-01-28,79.94,80.38,78.78,26.476666666666667,174990.0,3.0,29.105133333333335,28.86593333333333,-0.002263582455446109,0.2905952821233513,0.02
107,2016-01-29,80.09,83.04,80.09,27.676666666666666,591523.0,3.0,29.070866666666667,28.872000000000003,0.04432585762889854,0.3433042339439075,0.0194
108,2016-02-01,82.38,83.83,82.17,27.8,641217.0,3.0,29.035133333333334,28.867299999999997,0.0044463210907619045,0.34298296320028804,0.0197
109,2016-02-02,82.5,82.5,80.42,26.883333333333333,403384.0,3.0,28.9752,28.858633333333334,-0.033529504793483225,0.3581524806190509,0.0187
110,2016-02-03,81.71,81.71,79.206,26.946666666666665,502591.0,3.0,28.915133333333333,28.849366666666665,0.0023530879642023926,0.358565558157603,0.018799999999999997
111,2016-02-04,80.84,82.75,80.77,27.41333333333333,371762.0,3.0,28.86246666666667,28.844599999999996,0.017169909171434617,0.34657535856153665,0.0187
112,2016-02-05,81.88,81.88,79.091,26.473333333333333,793843.0,3.0,28.798199999999998,28.8298,-0.034891576003749446,0.3538941429136653,0.018600000000000002
113,2016-02-08,78.08,78.11,76.19,25.806666666666665,1083111.0,3.0,28.7136,28.804766666666666,-0.02550508055360339,0.3611515714426363,0.0175
114,2016-02-09,76.48,78.34,76.31,25.66,286425.0,3.0,28.625199999999996,28.777666666666665,-0.005699497293901893,0.36062363928825586,0.0174
115,2016-02-10,77.6,78.28,76.3,25.459999999999997,871975.0,3.0,28.5302,28.75083333333333,-0.007824766058230022,0.3585001438425723,0.0171
116,2016-02-11,75.17,76.22,74.8,25.263333333333335,418698.0,3.0,28.424733333333332,28.72693333333333,-0.00775452397343225,0.34275192678159316,0.0163
117,2016-02-12,76.63,77.54,75.57,25.816666666666666,404495.0,3.0,28.32086666666666,28.709399999999995,0.021666209038939798,0.3439276111716657,0.0174
118,2016-02-16,78.48,80.58,78.23,26.723333333333333,427143.0,3.0,28.238066666666665,28.706999999999997,0.03451681319198256,0.3266853996207614,0.0178
119,2016-02-17,80.7,82.24,80.58,27.36,375428.0,3.0,28.171733333333332,28.712966666666667,0.02354500136759909,0.33585543788878786,0.0181
120,2016-02-18,82.7,82.77,81.61,27.229999999999997,338352.0,3.0,28.092200000000002,28.718166666666665,-0.004762786068681618,0.3365309697620184,0.0175
121,2016-02-19,81.83,82.5304,81.48,27.349999999999998,181848.0,3.0,28.020133333333334,28.7246,0.004397222182321931,0.3333918807107567,0.0176
122,2016-02-22,82.87,83.77,82.87,27.78,595829.0,3.0,27.96193333333333,28.742733333333334,0.015599808458207704,0.331876568256562,0.0177
123,2016-02-23,82.93,83.08,81.87,27.343333333333334,254692.0,3.0,27.903000000000002,28.754766666666665,-0.015843591979648936,0.3331165526516274,0.0174
124,2016-02-24,81.05,83.3,80.55,27.706666666666667,343942.0,3.0,27.848399999999998,28.760299999999997,0.013200312776313526,0.33465089023380545,0.0175
125,2016-02-25,83.39,84.21,82.47,28.04333333333333,413006.0,3.0,27.811933333333336,28.772433333333332,0.012077874771750149,0.33289202485423985,0.0171
126,2016-02-26,84.87,84.98,84.31,28.223333333333333,307123.0,3.0,27.782933333333332,28.78076666666667,0.006398126091463742,0.3325776798541718,0.0176
127,2016-02-29,84.83,85.95,84.47,28.156666666666666,390433.0,3.0,27.743666666666662,28.7831,-0.0023649059147805174,0.2951836374834129,0.0174
128,2016-03-01,85.09,86.86,85.05,28.916666666666664,388257.0,3.0,27.715066666666665,28.792133333333332,0.02663397708756327,0.30894526506673375,0.0183
129,2016-03-02,86.62,87.34,86.6,29.096666666666668,344399.0,3.0,27.698399999999996,28.799266666666668,0.006205489920289923,0.27914975198382014,0.0184
130,2016-03-03,87.32,87.61,86.75,29.13,290461.0,3.0,27.689333333333334,28.804866666666662,0.0011449508921944234,0.27927466676339247,0.0183
131,2016-03-04,87.99,89.02,87.34,29.43,459518.0,3.0,27.676133333333333,28.815233333333335,0.010245991274038227,0.27597159997758924,0.018799999999999997
132,2016-03-07,87.75,89.01,87.44,29.563333333333333,371200.0,3.0,27.664666666666665,28.826933333333333,0.004520292474869984,0.23567735882785099,0.0191
133,2016-03-08,87.99,88.05,86.56,28.893333333333334,344305.0,3.0,27.6356,28.83543333333333,-0.022923966720202603,0.23130837258442824,0.0183
134,2016-03-09,86.92,87.51,86.64,29.096666666666668,192876.0,3.0,27.609466666666666,28.835766666666668,0.007012732079099999,0.22740482664982553,0.019
135,2016-03-10,87.84,88.58,86.55,29.243333333333332,826928.0,3.0,27.58866666666667,28.834833333333332,0.005028007393033965,0.22132335041093712,0.019299999999999998
136,2016-03-11,88.68,89.49,88.5,29.8,218673.0,3.0,27.57193333333333,28.838799999999996,0.018856766039175982,0.21804371968276973,0.019799999999999998
137,2016-03-14,89.06,89.48,88.79,29.729999999999997,250774.0,3.0,27.559333333333335,28.842166666666664,-0.002351756501352578,0.2151020070029553,0.0197
138,2016-03-15,88.89,88.97,88.24,29.65333333333333,688133.0,3.0,27.553466666666665,28.845033333333337,-0.0025820951758438195,0.19127809608867702,0.0197
139,2016-03-16,88.4,89.87,88.4,29.92,487774.0,3.0,27.559866666666668,28.85013333333333,0.008952611272114105,0.17936004448476855,0.0194
140,2016-03-17,89.49,90.61,89.35,30.126666666666665,313420.0,3.0,27.576,28.8471,0.006883562208747375,0.17614208188448588,0.0191
141,2016-03-18,90.5,91.68,90.28,30.52333333333333,574075.0,3.0,27.620333333333328,28.844333333333328,0.013080703136507176,0.1783947721188315,0.018799999999999997
142,2016-03-21,91.27,91.8,90.91,30.563333333333333,223995.0,3.0,27.68133333333333,28.8475,0.0013096149421687419,0.17482841190310605,0.0192
143,2016-03-22,91.24,92.02,91.02,30.556666666666665,217684.0,3.0,27.750133333333334,28.85323333333333,-0.00021815008812525987,0.15841569106796158,0.0194
144,2016-03-23,91.26,91.34,90.18,30.066666666666666,245225.0,3.0,27.807266666666663,28.849633333333337,-0.016165744905106267,0.1732230778372017,0.018799999999999997
145,2016-03-24,89.64,90.19,89.16,30.046666666666667,200759.0,3.0,27.859466666666663,28.854,-0.0006654098060757073,0.17132209302141935,0.0191
146,2016-03-28,90.33,90.44,89.71,30.03,158712.0,3.0,27.928800000000003,28.85583333333333,-0.0005548465991535484,0.17151284602237502,0.0189
147,2016-03-29,89.7,91.4,89.28,30.44333333333333,399160.0,3.0,27.995466666666665,28.859166666666667,0.013670150040238803,0.17415764798587943,0.0181
148,2016-03-30,91.81,92.7,91.76,30.709999999999997,229570.0,3.0,28.09193333333333,28.8636,0.008721302417253085,0.15353672628854245,0.0183
