Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
2017-05-18,136.06,137.72,135.87,137.26,41319882.0,133.688,129.668,0.008707478277721491,0.11919439882165317,0.0223
2017-05-19,137.71,138.42,137.66,137.84,36730112.0,133.828,129.84439999999998,0.0042166547391855975,0.11927018629044049,0.0223
2017-05-22,138.14,139.075,138.0967,139.0,19509659.0,133.9802,130.0262,0.008380340911017444,0.11587230070737557,0.0225
2017-05-23,139.42,139.42,138.7801,139.14,19687534.0,134.1308,130.21880000000002,0.0010066873648033716,0.11409346998080917,0.0229
2017-05-24,139.56,139.85,139.17,139.78,16065013.0,134.3006,130.4195,0.004589137553487789,0.11407881416869872,0.0226
2017-05-25,140.315,141.33,140.01,140.97,23928591.0,134.478,130.64440000000002,0.008477343733851115,0.1156350715775908,0.0225
2017-05-26,141.0,141.28,140.81,141.22,13851582.0,134.66219999999998,130.8612,0.0017718563053667619,0.11563499789861223,0.0225
2017-05-30,141.13,141.505,141.06,141.34,20306409.0,134.8552,131.0727,0.0008493771745074925,0.11268798427945917,0.022099999999999998
2017-05-31,141.8,141.84,140.57,141.29,33229404.0,135.0448,131.2769,-0.0003538194849918545,0.11287292267919175,0.022099999999999998
2017-06-01,141.57,141.9,140.98,141.84,20099562.0,135.28539999999998,131.476,0.0038851459882360694,0.11184902552675265,0.022099999999999998
2017-06-02,142.34,143.49,142.11,143.46,37222881.0,135.5408,131.6873,0.011356588932335975,0.11675481468744452,0.0215
2017-06-05,143.44,143.68,143.23,143.43,15727526.0,135.8022,131.8956,-0.00020913939216666406,0.11696308494112562,0.0218
2017-06-06,143.28,143.73,142.65,142.86,22393024.0,136.0468,132.09490000000002,-0.003981981579295243,0.11893346192155499,0.021400000000000002
2017-06-07,143.23,143.54,142.6,143.42,18842408.0,136.29840000000002,132.30169999999998,0.003912258727602165,0.11902555539584217,0.0218
2017-06-08,143.74,143.8,142.79,143.57,25417408.0,136.53699999999998,132.5058,0.0010453326851738386,0.11897295528879057,0.0219
2017-06-09,143.74,143.9,138.11,139.98,109783700.0,136.6916,132.67770000000002,-0.025323165878208927,0.15311914909075383,0.022099999999999998
2017-06-12,138.84,139.48,137.47,139.23,104453977.0,136.8268,132.8396,-0.005372313340199494,0.1544214223757137,0.022099999999999998
2017-06-13,140.01,140.56,139.28,140.36,51193010.0,136.9864,133.0134,0.008083308793820422,0.15663261571975093,0.022099999999999998
2017-06-14,140.92,140.93,138.62,139.75,60093764.0,137.1354,133.1784,-0.004355438679805917,0.15688905438823758,0.0215
2017-06-15,138.35,139.28,137.49,139.13,55145160.0,137.2678,133.3362,-0.0044463641814232,0.1255040489086846,0.0216
2017-06-16,138.72,138.777,137.638,138.15,48087413.0,137.3914,133.4759,-0.007068696484359729,0.1253341603039211,0.0216
2017-06-19,139.45,140.59,139.28,140.46,39626533.0,137.5598,133.6262,0.016582699361448818,0.13752308631157734,0.0219
2017-06-20,140.31,140.5,139.31,139.36,40935078.0,137.7076,133.7642,-0.007862237626681664,0.1379552925247726,0.0216
2017-06-21,139.66,140.81,139.59,140.74,35743366.0,137.88199999999998,133.9136,0.009853703434210185,0.1422102606328902,0.0216
2017-06-22,140.94,141.22,140.34,140.7,24099115.0,138.067,134.0724,-0.0002842524180596142,0.1414342893439537,0.0215
2017-06-23,140.53,141.42,140.15,141.24,21654314.0,138.2734,134.2391,0.003830606939842406,0.13882084149722707,0.0215
2017-06-26,142.0,142.29,140.27,140.58,34411094.0,138.477,134.3906,-0.004683849312426314,0.13967571580092505,0.021400000000000002
2017-06-27,140.07,140.22,138.02,138.03,65957819.0,138.608,134.5177,-0.01830566891227246,0.15357560583851196,0.022099999999999998
2017-06-28,138.54,140.14,137.74,140.02,57427180.0,138.7828,134.6611,0.014314216713564682,0.16315551846242243,0.0222
2017-06-29,139.4,139.44,136.25,137.59,88769351.0,138.90480000000002,134.77870000000001,-0.017507021109326483,0.17298833527213886,0.0227
2017-06-30,138.0,138.6687,137.19,137.64,68898255.0,139.0058,134.8922,0.00036333248955432515,0.1664104367537958,0.0231
2017-07-03,138.27,138.43,136.1,136.19,32797000.0,139.0784,134.9891,-0.010590611348413565,0.16893119330695855,0.0235
2017-07-05,136.57,137.9,136.16,137.53,42116584.0,139.1458,135.0948,0.00979110554575044,0.17441133007415996,0.0233
2017-07-06,136.47,137.06,135.8,136.29,48430476.0,139.16899999999998,135.1839,-0.009057106687194881,0.17475326336622968,0.023700000000000002
2017-07-07,136.74,138.13,136.74,137.76,36970402.0,139.2254,135.2805,0.010728072239999078,0.18067478020125113,0.0239
2017-07-10,137.84,138.985,137.5,138.66,24853545.0,139.2836,135.3818,0.0065118528349237745,0.16053897431792175,0.023799999999999998
2017-07-11,138.44,139.22,137.94,139.05,31517660.0,139.34480000000002,135.4794,0.0028086871656294882,0.15985310455431823,0.023700000000000002
2017-07-12,140.21,140.86,139.955,140.7,36045799.0,139.41479999999999,135.5939,0.011796383440369344,0.16287805294968508,0.0233
2017-07-13,140.85,141.35,140.6,141.01,31073595.0,139.4864,135.7059,0.0022008457287954293,0.1621491870559852,0.0235
2017-07-14,141.57,142.3,141.19,142.12,34544847.0,139.589,135.8226,0.00784096130368763,0.16309253128530923,0.0233
2017-07-17,142.25,142.69,141.92,142.19,25343155.0,139.69199999999998,135.93949999999998,0.0004924202554565872,0.16027641383459854,0.0231
2017-07-18,142.06,143.17,141.64,143.14,25651280.0,139.804,136.0708,0.0066589809021681805,0.15147124298548545,0.0227
2017-07-19,143.53,144.19,143.5,143.98,33752309.0,139.9268,136.208,0.005851228730705351,0.1486919173126686,0.0227
2017-07-20,144.31,144.44,143.52,144.17,36139449.0,140.0438,136.34550000000002,0.0013187577826554578,0.1454834778142932,0.0227
2017-07-21,143.62,144.11,143.35,144.11,39697094.0,140.15800000000002,136.4864,-0.0004162619735419824,0.1455021414270054,0.022400000000000003
2017-07-24,144.07,144.87,143.92,144.77,26712732.0,140.2876,136.6197,0.004569379315681908,0.1457029643127623,0.0226
2017-07-25,144.29,144.74,144.01,144.4,28120884.0,140.4036,136.7559,-0.0025590497072263143,0.14475039036897602,0.0233
2017-07-26,144.74,144.95,144.53,144.87,18610634.0,140.52020000000002,136.89440000000002,0.0032495620948342708,0.12479451202413198,0.0229
2017-07-27,145.86,145.96,142.3,143.96,80665866.0,140.607,137.0267,-0.006301305342730213,0.12009717739297136,0.0232
2017-07-28,143.14,144.0752,142.87,143.84,38013176.0,140.76239999999999,137.16,-0.0008339124875198234,0.09782350171931602,0.023
2017-07-31,144.22,144.43,142.92,143.23,33848645.0,140.8818,137.2849,-0.004249840931536442,0.10032410856016233,0.023
2017-08-01,143.7,143.76,143.12,143.56,20149421.0,140.9962,137.4121,0.0023013364876328987,0.08863767153306457,0.0226
2017-08-02,144.45,144.52,142.61,143.95,41769667.0,141.0952,137.53769999999997,0.002712950778778184,0.08452401088308459,0.0227
2017-08-03,144.17,144.17,143.13,143.39,27077574.0,141.18019999999999,137.65550000000002,-0.0038978263312370418,0.07699334105263118,0.022400000000000003
2017-08-04,143.65,143.97,143.06,143.65,29472909.0,141.2576,137.7791,0.0018115946983508241,0.07066022695747565,0.0227
2017-08-07,143.89,144.56,143.71,144.56,17933942.0,141.3294,137.9037,0.006314860858674472,0.07050012624454258,0.0226
2017-08-08,144.27,145.47,143.9,144.31,30810364.0,141.3912,138.0267,-0.0017308828359866902,0.07171190725412559,0.0229
2017-08-09,143.14,144.19,142.795,144.12,36169473.0,141.4468,138.151,-0.0013174775680939168,0.06206249387809597,0.022400000000000003
2017-08-10,143.33,143.4,140.89,141.03,63331663.0,141.4416,138.2432,-0.021673652175743647,0.1019819920205371,0.022000000000000002
2017-08-11,141.24,142.41,140.9,142.1,45862488.0,141.4468,138.3661,0.007558401398905986,0.10169865134081468,0.0219
2017-08-14,143.23,144.15,143.19,143.93,34048099.0,141.4562,138.49849999999998,0.012796035171524493,0.11141363433672453,0.0222
2017-08-15,144.22,144.302,143.64,144.03,25509181.0,141.4682,138.6352,0.0006945409363793315,0.10910502423619237,0.0227
2017-08-16,144.37,144.96,143.8007,144.28,31913002.0,141.4966,138.7717,0.0017342448243794996,0.1072954490791327,0.0223
2017-08-17,143.73,143.94,141.33,141.33,70190975.0,141.4548,138.8766,-0.020658274655278773,0.12996100280826492,0.0219
2017-08-18,141.43,142.2,140.65,141.23,60673232.0,141.40800000000002,138.9725,-0.0007078142990870918,0.12994790935777767,0.0219
2017-08-21,141.23,141.53,140.18,141.05,37111487.0,141.4294,139.0605,-0.0012753296329670026,0.12826520818192555,0.0218
2017-08-22,141.8,143.35,141.76,143.2,36294232.0,141.5088,139.1678,0.015127817078539822,0.14072527723883566,0.0222
2017-08-23,142.5,143.01,142.38,142.69,25587860.0,141.5554,139.2709,-0.003567809584061369,0.14044964622160452,0.0217
2017-08-24,143.03,143.17,141.47,142.27,38160803.0,141.6058,139.3706,-0.0029477842794080845,0.13919303533165686,0.0219
2017-08-25,142.8,143.18,141.78,141.97,26380436.0,141.6626,139.4652,-0.002110892987593089,0.1392964281353711,0.0217
2017-08-28,142.41,142.74,141.9501,142.41,15362141.0,141.74779999999998,139.5696,0.003094453555853858,0.13922157642126162,0.0216
2017-08-29,141.18,143.21,141.06,142.97,24498333.0,141.798,139.6789,0.003924596809736514,0.13974012574508018,0.0213
2017-08-30,143.11,144.89,143.0,144.65,33642716.0,141.90380000000002,139.8057,0.011682213381071293,0.1457237238461711,0.0215
2017-08-31,145.03,146.21,144.98,146.2,38480747.0,142.013,139.9475,0.010658515893533848,0.14935351810135397,0.0212
2017-09-01,146.36,146.585,145.61,146.0,22293553.0,142.119,140.093,-0.001368925607341621,0.1495424993498186,0.0216
2017-09-05,145.55,145.88,143.6,144.69,45480562.0,142.188,140.2307,-0.00901309895934621,0.1519394078633477,0.0207
