,Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
97,2016-01-15,93.95,94.56,93.3,93.93,8229303.0,99.35019999999999,,-0.019817239656357913,0.16239933236235776,0.0203
98,2016-01-19,94.66,96.1,94.46,95.77,6828880.0,99.25319999999999,,0.01939965952710372,0.18045544979985992,0.0206
99,2016-01-20,94.85,95.42,93.3,93.77,7558088.0,99.1164,97.6811,-0.021104508101994178,0.1773231487723586,0.020099999999999996
100,2016-01-21,94.04,94.67,93.2481,94.47,6071391.0,99.0114,97.68979999999999,0.007437348349509302,0.17740144952254602,0.0202
101,2016-01-22,94.88,96.29,94.1207,95.85,6946648.0,98.9508,97.71300000000001,0.01450214571061047,0.18035671752496768,0.0207
102,2016-01-25,95.92,96.83,95.53,95.94,4406502.0,98.89299999999999,97.74310000000001,0.0009385265822642868,0.17655897400213394,0.0203
103,2016-01-26,95.91,97.22,95.765,96.32,3735241.0,98.8308,97.793,0.003952985486593057,0.17794605174691278,0.020099999999999996
104,2016-01-27,95.89,97.28,95.56,95.94,5795056.0,98.78219999999999,97.83599999999998,-0.003952985486593035,0.17754850809850026,0.0202
105,2016-01-28,96.43,97.9,96.08,97.45,5169860.0,98.7704,97.8892,0.015616429879651941,0.18562654253304925,0.02
106,2016-01-29,97.87,99.3,97.58,99.3,7340538.0,98.76520000000001,97.973,0.01880614509755693,0.19969685575128696,0.0194
107,2016-02-01,98.53,99.4,97.52,99.03,3648146.0,98.7692,98.0396,-0.0027227365179155155,0.19535787647803227,0.0197
108,2016-02-02,98.65,98.68,98.0,98.21,3809923.0,98.728,98.1134,-0.008314791363528544,0.1932252732658858,0.0187
109,2016-02-03,98.87,99.03,97.6,98.72,5145709.0,98.6838,98.19,0.005179516987394851,0.19249132056706972,0.018799999999999997
110,2016-02-04,98.68,98.9,97.0,97.39,5211987.0,98.6296,98.24770000000001,-0.013564024183969752,0.19806289229133858,0.0187
111,2016-02-05,97.64,97.71,96.8,97.32,5574838.0,98.559,98.3089,-0.0007190180577861431,0.18586441019570477,0.018600000000000002
112,2016-02-08,97.14,97.89,96.4,97.52,4729315.0,98.49680000000001,98.3635,0.0020529672576943417,0.18552060182260172,0.0175
113,2016-02-09,96.69,98.79,96.44,98.28,4994207.0,98.45240000000001,98.4156,0.007763062479962332,0.18735257776849934,0.0174
114,2016-02-10,98.21,98.73,97.52,97.62,4504377.0,98.39,98.4581,-0.006738157193976911,0.18896258222680634,0.0171
115,2016-02-11,96.39,97.94,96.09,96.9,5898506.0,98.3248,98.49660000000002,-0.007402871562280843,0.18616196674320648,0.0163
116,2016-02-12,96.4,98.59,96.15,98.49,5110537.0,98.2734,98.54440000000001,0.016275501284890238,0.19233623363530086,0.0174
117,2016-02-16,99.2,99.3,98.1,98.6,4709671.0,98.2558,98.60669999999999,0.001116241426978678,0.17534092370292942,0.0178
118,2016-02-17,99.0,99.89,98.8,99.55,4493212.0,98.265,98.6782,0.009588768901615561,0.1659515380729175,0.0181
119,2016-02-18,99.57,99.97,98.97,99.62,3729118.0,98.23620000000001,98.74969999999999,0.0007029171349322038,0.14214088984329915,0.0175
120,2016-02-19,98.46,100.185,98.46,99.58,4531324.0,98.21440000000001,98.8108,-0.0004016064311006792,0.1416367960626429,0.0176
121,2016-02-22,99.98,100.56,99.58,99.87,4731536.0,98.2084,98.8848,0.002907999041006754,0.13455357338758478,0.0177
122,2016-02-23,99.89,100.0,99.38,99.54,3721056.0,98.2166,98.94980000000001,-0.003309766824635092,0.13585948906920392,0.0174
